id,category,query1,query2,label
3004,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期腹股沟淋巴结肿大有什么办法,1
3005,肺炎,肺炎的治疗周期是多久,肺炎会复发吗,0
3006,感冒,吃感冒药能影响月经推迟吗,吃感冒药能影响月经推迟吗,1
3007,上呼吸道感染,婴幼儿为什么会得上呼吸道感染,什么原因会引起婴幼儿上呼吸道感染,1
3008,胸膜炎,治胸膜炎什么中成药效果好,治胸膜炎期间应该注意什么,0
3009,感冒,小孩子一直打喷嚏会不会感冒了,小孩子一直打喷嚏鼻塞怎么办,0
3010,上呼吸道感染,上呼吸道感染低烧反复发作怎么办,上呼吸道感染低烧反复发作怎么处理,1
3011,感冒,感冒药对孕妇有影响吗,吃感冒药对孕妇有什么影响吗,1
3012,肺炎,儿童肺炎怎样治疗,儿童肺炎怎么办,1
3013,感冒,感冒能不能喝龙牡壮骨颗粒,感冒喝龙牡壮骨颗粒有用吗,1
3014,感冒,四岁小孩感冒头疼应该怎么办,孩子偏头痛到底是什么原因？,0
3015,感冒,宝宝流清鼻涕感冒，吃什么药好？,宝宝流清鼻涕，可以吃什么药？,1
3016,感冒,感冒怎么办？吃什么药会好的快一点？,感冒用什么方法能好得快？,1
3017,感冒,怎样处理擤鼻涕堵了耳朵,擤鼻涕把耳朵堵了，耳朵会聋吗,0
3018,感冒,孕妇感冒可以喝板蓝根吗,孕妇感冒了能吃什么药,0
3019,感冒,怀孕感冒了采取什么方法？？？,怀孕感冒了有什么办法？？？,1
3020,感冒,鼻塞打喷嚏流鼻涕该怎么办？,鼻塞打喷嚏流鼻涕是鼻炎吗？,0
3021,哮喘,孩子咳嗽哮可不可以坚持凉水洗澡？,孩子咳嗽哮喘能凉水洗澡吗？,1
3022,感冒,感冒了吃药时能喝茶叶水吗？,感冒了吃药时能喝奶茶吗？,0
3023,肺气肿,患有了肺气肿了，该怎么治疗呢？,患肺气肿如何治疗？,1
3024,肺气肿,怎样辨别肺气肿早中晚期？,肺气肿早中晚期要如何分辨？,1
3025,支原体肺炎,扁桃体老是反复每次掉几瓶药水怎么办好？,扁桃体老是反复有什么症状？,0
3026,上呼吸道感染,上呼吸道感染了可以吃什么药？,吃什么药可以治疗上呼吸道感染？,1
3027,胸膜炎,照x光可以查出来胸膜炎吗,胸膜炎照x光能不能查出来,1
3028,感冒,宝宝流鼻涕鼻子不通怎么处理？,鼻子不通对宝宝有影响吗？,0
3029,哮喘,患有哮喘的老年人要注意什么？,老年人哮喘要怎么预防？,0
3030,感冒,怀孕感冒了该咋办？？？,怀孕感冒了多吃水果不服药可以吗？？？,0
3031,肺炎,钩虫性肺炎有什么治疗方法？,钩虫性肺炎该怎么治？,1
3032,肺炎,不明肺炎的潜伏期多长,武汉肺炎的潜伏期有多久,1
3033,感冒,孕妇感冒能不能喝红糖煮姜水,孕妇感冒可不可喝红糖煮姜水吗,1
3034,哮喘,小孩过敏性哮喘咳嗽吃哪种药见效快？,小孩过敏性哮喘咳嗽吃什么药最管用？,1
3035,肺气肿,老人肺气肿冬天咳嗽厉害是什么原因？,肺气肿病人冬天咳嗽怎么办,0
3036,肺炎,小儿早期肺炎的症状是什么,宝宝有轻度肺炎怎么办？,0
3037,哮喘,怎么治过敏性哮喘,过敏性哮喘治疗方法有哪些,1
3038,上呼吸道感染,如果上呼吸道感染了就可能引起荨麻疹吗？,上呼吸道感染与荨麻疹治疗方式相同吗？,0
3039,感冒,感冒打预防针有什么作用,感冒打预防针有什么危害,1
3040,感冒,怀孕21周，感冒了有什么办法？,感冒发烧了必须化验血吗？,0
3041,肺气肿,肺气肿加心脏病可以打感冒预防针吗,打感冒预防针对肺气肿引发的心脏问题有影响吗？,1
3042,感冒,怀孕前期感冒了用什么办法？？？,怀孕前期能不能感冒,0
3043,肺炎,23价肺炎疫苗价格多少？,23价肺炎疫苗需要打几针,0
3044,感冒,我是孕妇，好长时间感冒也不好是什么原因,孕妇可以多吃什么水果,0
3045,感冒,哺乳期的宝宝感冒能吃感冒药吗？,哺乳期的妈妈感冒吃感冒药行吗？,1
3046,感冒,小孩热伤风有什么症状,小孩热伤风有哪些症状?,1
3047,感冒,宝宝打喷嚏流鼻涕吃什么药效果好,宝宝总流鼻涕会引起鼻炎吗,0
3048,感冒,哺乳期感冒可以吃什么药疗效好,哺乳期感冒能吃什么药？,1
3049,上呼吸道感染,上呼吸道感染和咽炎含姜片能治疗吗？,咽炎和上呼吸道感染能通过含姜片治疗吗？,1
3050,上呼吸道感染,日诺清热解毒口服液效果好吗,喝日诺清热解毒口服液有用吗,1
3051,肺气肿,老年人慢支肺气肿该怎么治？,老年人得了慢支肺气肿怎么办,1
3052,上呼吸道感染,严重吗？上呼吸道的感染症状。,上呼吸道感染咳嗽如何治疗?,0
3053,哮喘,五岁的孩子有哮喘病，能用孟鲁司特钠咀嚼片吗？,孟鲁司特钠咀嚼片适宜五岁孩能用吗？,1
3054,胸膜炎,用什么消炎药对胸膜炎肺炎好,治疗胸膜炎肺炎的办法有什么,0
3055,胸膜炎,"支气管肺炎,胸膜炎,不可以吃什么","得了支气管肺炎,胸膜炎,吃什么需要忌口",1
3056,感冒,普通感冒跟病毒性感冒的区别在哪,普通感冒需要吃药吗,0
3057,感冒,吃感冒药会不会影响月经推迟,月经期感冒了可以吃消炎药吗,0
3058,感冒,感冒了吃药时茶叶水能服用吗？,感冒了吃药时茶叶水能服用吗？,1
3059,上呼吸道感染,小儿上呼吸道感染吃什么药?,宝宝上呼吸道感染吃那种药?,1
3060,上呼吸道感染,中成药可以和粉尘螨滴剂一起服用吗,粉尘螨滴剂是干什么用的,0
3061,肺气肿,74岁老人慢支肺气肿病怎么治疗,老年人得了慢支肺气肿怎么办,1
3062,感冒,小孩长期流鼻涕是什么原因？,为什么小孩长期流鼻涕？,1
3063,感冒,吃感冒药会不会影响月经推迟,吃感冒药能影响大姨妈推迟吗,1
3064,感冒,孕妇感冒了该怎么治疗？,孕妇感冒了鼻塞有什么小妙招吗,0
3065,感冒,怀孕期间感冒了，对胎儿都有什么影响,怀孕感冒了怎么办？,0
3066,感冒,感冒流鼻涕头疼发热全身出虚汗是为什么,流鼻涕头疼发热全身出虚汗是什么病？,0
3067,哮喘,过敏性哮喘患者什么食物不能吃？,过敏性哮喘是什么？,0
3068,感冒,哺乳期感冒吃什么药好呢？,哺乳期感冒能吃什么药？,1
3069,肺炎,打23介肺炎疫苗有什么好处,邻水县治疗肺炎哪个医院好？,0
3070,感冒,抵抗力差容易感冒能吃什么,抵抗力差容易感冒要多喝水,0
3071,肺气肿,怎样治疗肺气肿？,肺气肿症状有哪些？,0
3072,上呼吸道感染,引起上呼吸道感染的原因是什么？,上呼吸道感染是什么原因造成的,1
3073,感冒,怀孕感冒了吃了感冒清胶囊有影响吗？,怀孕感冒吃了感冒清有什么影响吗,1
3074,感冒,怀孕五个多月感冒了如何用药,怀孕五个多月感冒了能吃感冒丸吗,0
3075,胸膜炎,得胸膜炎会有哪些症状？,胸膜炎的病因是什么？,0
3076,感冒,小孩热伤风的表现有哪些?,小孩热伤风最初的症状是什么,0
3077,肺气肿,吸氧对肺气肿好吗？,肺气肿患者吸氧多少合适,0
3078,胸膜炎,胸膜炎严重吗，好治疗吗？,胸膜炎严不严重怎么治疗,0
3079,肺气肿,早期肺气肿有什么注意事项？,早期肺气肿怎么治？,0
3080,感冒,感冒打预防针有什么作用,感冒打预防针能洗澡吗,0
3081,上呼吸道感染,信韦灵利巴韦林气雾剂的效果好吗,病毒性鼻炎可以用信韦灵利巴韦林气雾剂吗,0
3082,上呼吸道感染,中耳炎会不会使上呼吸道感染？,上呼道感染和中耳炎有关系吗,1
3083,哮喘,咳嗽变异性哮喘如何治疗？,咳嗽变异性哮喘能根治？,0
3084,胸膜炎,胸膜炎患者抗病的变现有哪些,胸膜炎患者抗病的方法都有什么,1
3085,咳血,肺部感染支气管炎是否会导致咯血？,肺部感染支气管炎咯血吃什么药？,0
3086,上呼吸道感染,晚上感觉耳朵嗡嗡作响还疼是怎么回事？,耳朵嗡嗡作响还很疼在晚上的时候是怎么回事？,1
3087,肺气肿,肺气肿感染要怎样治疗严不严重？,肺部感染，需要住院治疗么？,0
3088,上呼吸道感染,呼吸道感染好了后却容易反复怎么办,呼吸道感染的症状是什么,0
3089,肺炎,23价肺炎疫苗可以不打吗,23价肺炎疫苗能不能不打,1
3090,上呼吸道感染,克拉霉素缓释片停药多长时间后会怀孕,停止吃克拉霉素缓释片多久之后会怀孕,1
3091,肺气肿,慢性肺气肿转成急性肺气肿，为什么,慢性肺气肿和急性肺气肿能治愈吗,0
3092,感冒,感冒流鼻涕可以吃什么药？,感冒流鼻涕能吃什么药？,1
3093,感冒,感冒期间能不能喝龙牡壮骨颗粒,感冒喝龙牡壮骨颗粒行吗,1
3094,肺炎,该不该打13价肺炎,13价肺炎疫苗要打几针,0
3095,上呼吸道感染,小孩上呼道感染该怎么治疗,小孩上呼道感染是什么原因引起的,1
3096,肺气肿,肺气肿是怎么造成的?,肺气肿是如何引起的?,1
3097,哮喘,过敏性哮喘的最管用的治疗方法有什么？,过敏性肺炎传染吗？,0
3098,肺炎,肺炎病毒带什么口罩比较合适,预防肺炎病菌带什么口罩,1
3099,肺炎,6岁的小孩得了肺炎怎么治疗,儿童得了肺炎怎样治疗,1
3100,感冒,吃感冒药后喝酒会有什么危险吗,吃感冒药后是不能喝酒的对吗,0
3101,肺炎,小孩肺炎出院后咳嗽多久痊愈?,6岁孩子肺炎好后咳嗽多长时间能好？,1
3102,感冒,怀孕感冒喉咙痛能吃什么药,怀孕感冒喉咙痛能吃清热解毒的药吗,0
3103,上呼吸道感染,干咳无痰吃通宣理肺丸效果如何,通宣理肺丸的禁忌有哪些,0
3104,感冒,感冒打预防针有什么危害,感冒打预防针能洗澡吗,0
3105,感冒,孕妇感冒快速治愈的方法有哪些,怀孕期间感冒了，快速高效的治疗方法有哪几种,1
3106,感冒,宝宝流鼻涕是感冒症状吗,宝宝流鼻涕是怎么办？,1
3107,上呼吸道感染,一岁的宝宝受凉咳嗽有痰可以吃回春散吗,婴儿咳嗽有痰可以吃回春散治疗吗,1
3108,肺炎,铜绿假单胞菌肺炎有什么治疗方案？,铜绿假单胞菌肺炎的治疗方法是什么？,1
3109,感冒,一直流清鼻涕打喷嚏吃什么药效果好？,一直流清水鼻涕打喷嚏吃什么药效果好,1
3110,肺炎,肺炎是什么引起的,肺炎怎样自我预防,0
3111,肺气肿,肺气肿怎么预防？,肺气肿能治好吗？,0
3112,支原体肺炎,罗红霉素对支原体衣原体尿道炎有效果吗,支原体衣原体尿道炎是什么病？,0
3113,感冒,感冒了脸浮肿是什么情况？,感冒了脸浮肿是什么原因,1
3114,感冒,怀孕八个月感冒了应该咋办？,怀孕感冒了如何处理呀？,1
3115,咳血,服用达肺草的注意事项有哪些,服用达肺草应该注意哪些事项,1
3116,感冒,孕妇感冒最快治疗方法有几种,秋季孕妇感冒怎么办,0
3117,上呼吸道感染,30周孕妇上呼吸道感染怎么治疗？,30周孕妇上呼吸道感染要住院吗？,0
3118,肺炎,肺炎的症状有哪些,肺炎有哪些症状?,1
3119,肺气肿,有什么方法可以治疗肺气肿？,治疗肺气肿的方法有哪些？,1
3120,感冒,七个月大的宝宝流鼻涕怎么办才好,七个月大的宝宝流鼻涕该如何是好？,1
3121,肺炎,咳嗽是新冠肺炎吗,感冒为什么会咳嗽,0
3122,哮喘,咳嗽变异性哮喘病因是什么？,什么原因导致的咳嗽变异性哮喘,1
3123,肺炎,输入性新型肺炎是什么,输入性新型冠状肺炎是什么,1
3124,支原体肺炎,恩久平盐酸氨溴索分散片是治疗什么的？,恩久平盐酸氨溴索分散片能治什么病？,1
3125,肺气肿,有什么方法可以治疗肺气肿？,肺气肿的检查办法有哪些？,0
3126,感冒,感冒后鼻子上火长疮应该怎么做,感冒伴有鼻子上火生疮，要怎么治疗,1
3127,哮喘,变异性哮喘的饮食注意事项有什么忌吃什么？,变异哮喘做什么检查？,0
3128,感冒,宝宝老是流鼻涕是咋回事?,宝宝老是流鼻涕怎么回事?,1
3129,感冒,四季感冒药孕妇可以吃吗,孕妇8个月多喝开水能预防感冒吗,0
3130,肺炎,产前、产时感染性肺炎的症状表现是什么？,产前、产时感染性肺炎的治疗方法是什么？,0
3131,感冒,一个月的宝宝感冒了怎么办呀,刚刚满月的婴儿感冒有什么好的办法,1
3132,感冒,怀孕40周，感冒能用药吗？,怀孕40周还用补充营养吗,0
3133,上呼吸道感染,众生丸可以治痘痘吗,众生丸可以治痘痘吗我不知道有效果吗,1
3134,支原体肺炎,支原体肺炎痊愈后还会咳嗽吗？,支原体肺炎痊愈后会不会还咳嗽？,1
3135,感冒,哺乳期感冒吃什么药效果好？,哺乳期感冒不能吃什么药,0
3136,上呼吸道感染,圣泰清热解毒口服液是正规的吗,圣泰清热解毒口服液可以治什么病,0
3137,感冒,孕妇感冒会对胎儿产生影响吗？,孕妇感冒了，对胎儿有什么影响吗,1
3138,上呼吸道感染,阿莫西林胶囊适应于哪些症状？,阿莫西林胶囊适用病症,1
3139,肺气肿,肺气肿的类型有哪些？,肺气肿临床表现症状轻重与什么有关,0
3140,肺气肿,患了肺气肿可以办慢性病门诊治疗吗？,肺气肿可以在慢性病门诊治疗吗,1
3141,上呼吸道感染,长时间多次呼吸道感染且有咽炎是什么病,反复上呼吸道感染且有咽炎是什么病,1
3142,上呼吸道感染,克拉霉素缓释片可以在那买,哪里销售克拉霉素缓释片,1
3143,肺气肿,有多少宝宝肺气肿只发烧不咳嗽,只发烧是肺气肿吗,0
3144,肺气肿,如何有效治疗慢支肺气肿？,慢支肺气肿注意什么,0
3145,胸膜炎,胸膜炎与穿内衣的松紧有没有关系,胸膜炎与穿内衣的松紧关系大吗,1
3146,支原体肺炎,顺尔宁有什么作用可以用来治疗支原体肺炎吗？,顺尔宁功效是什么能否治疗支原体肺炎？,1
3147,支原体肺炎,红霉素肠溶片的功效是什么呢，要怎么服用,红霉素肠溶片要怎么用，功效是啥,1
3148,支原体肺炎,小孩支原体肺炎会不会传染？,小孩支原体肺炎多久能好？,0
3149,感冒,怀孕期间感冒怎么办？,辛辣的食物怀孕的妈妈能吃不能,0
3150,哮喘,咳嗽变异性哮喘中医治疗管用吗？,咳嗽变异性哮喘中医治疗哮喘疗效会比较好吗？,1
3151,上呼吸道感染,埋线手术做完后脸上会不会有不适的感觉,埋线手术做完后什么时候拆线,0
3152,肺炎,小孩子发烧持续不退怎么处理,我想了解氟康唑片这个药物怎么样,0
3153,感冒,感冒头痛全身酸痛眼睛迷糊是为什么,感冒头痛全身酸痛眼睛迷糊要多休息,0
3154,感冒,孕妇感冒了，能影响胎儿吗,怀孕前吃的感冒药对胎儿有什么影响？,0
3155,肺炎,新型肺炎是什么原因引起的,肺炎的症状及治疗是怎样的？,0
3156,哮喘,咳嗽变异性哮喘需要用药很长时间吗,咳嗽变异性哮喘是不是要长期服药啊？,1
3157,肺气肿,肺气肿在食物上有哪些能吃哪些不能吃？,肺气肿宜吃什么忌吃什么？,1
3158,感冒,感冒咽喉肿痛吃什么药管用？,感冒咽喉肿痛该怎么办？,0
3159,咳血,服用达肺草的注意事项有哪些,气管炎的患者需要服用达肺草吗,0
3160,胸膜炎,长期坐姿不好可能得胸膜炎吗,得胸膜炎跟长期坐姿不好有关系吗,1
3161,肺气肿,肺气肿患者饮食需要注意什么？,肺气肿患者饮食的注意事项是什么？,1
3162,哮喘,过敏性哮喘能用药彻底治好吗？,过敏性哮喘病的治疗方法有什么？,0
3163,支原体肺炎,肺炎支原体阳性是什么引起的？,肺炎支原体阳性传染么？,0
3164,肺气肿,患了肺气肿可以办慢性病门诊治疗吗？,肺气肿要到慢性病门诊治疗吗？,1
3165,肺气肿,肺气肿，老慢支怎么治好？,如何有效治疗慢支肺气肿？,1
3166,肺炎,肺炎导致的发烧不退怎么办,肺炎引起的高烧不退怎么处理?,1
3167,感冒,小孩细菌性感冒需要挂几天液体,小孩细菌性感冒要多长时间才能好,1
3168,肺炎,青少年得了肺炎怎么办?,患上肺炎为什么不能平躺着睡觉,0
3169,肺气肿,慢阻肺和肺气肿的不同体现在哪里,慢阻肺和肺气肿的治愈过程一样吗,0
3170,上呼吸道感染,小孩咳嗽老是不好总是反反复复该怎么办？,小孩咳嗽老是不好总是反反复复吃什么药？,0
3171,肺气肿,治疗肺气肿有什么方法？,肺气肿治疗方法有哪些？,1
3172,感冒,11个月大孩子老是流鼻涕怎么治,宝宝11个月了，老是流鼻涕有什么办法,1
3173,感冒,女性有点感冒过性生活可以吗,感冒后可以跑步吗？,0
3174,肺气肿,肺气肿，胸闷，气短，怎么办？,肺气肿引起的气短和胸闷怎么办？,1
3175,肺气肿,喝橄榄油能治疗肺气肿吗,肺气肿是不是喝橄榄油，对病人有好处？,1
3176,肺炎,肺炎支原体抗体弱阳性是什么情况,肺炎支原体抗体弱阳性吃什么药,0
3177,哮喘,过敏性哮喘发作用什么药管用？,过敏性哮喘与哮喘病有什么区别？,0
3178,感冒,怀孕期间感冒了打点滴可以吗,怀孕期间感冒，打点滴和吃药对胎儿有影响吗？,0
3179,感冒,感冒打预防针有什么危害吗,感冒打预防针有副作用吗,1
3180,感冒,哺乳期感冒能吃什么药？,哺乳期感冒吃什么药好呢？,1
3181,胸膜炎,胸膜炎打头孢匹胺有效果吗,胸膜炎打头孢匹胺管用吗？,1
3182,肺炎,3岁小孩肺炎症状有哪些?,孩子肺炎表现是怎样的,1
3183,感冒,小宝宝感冒流鼻涕最简单的方法,孩子感冒流鼻涕鼻塞需要吃什么药物呢？,0
3184,感冒,七个月大的宝宝流鼻涕该怎么做？,七个月的宝宝感冒流鼻涕吃啥药见效快？,0
3185,感冒,感冒了吃药时茶叶水能服用吗？,感冒了能喝抗病毒口服液吗,0
3186,感冒,小宝宝感冒流鼻涕有什么好方法,宝宝感冒咳嗽流鼻涕，有痰，吃什么药啊？,0
3187,肺气肿,74岁老人慢支肺气肿病怎么治疗,64岁老人肺气肿慢支炎怎么治疗,1
3188,肺气肿,肺气肿患者在饮食上有什么需要注意的呢？,肺气肿患者具体有什么症状呢？,0
3189,感冒,宝宝感冒的血常规应该咋看,宝宝感冒是不是抵抗力差引起的,0
3190,感冒,宝宝有透明粘鼻涕需要处理吗,宝宝有透明粘鼻涕怎样治,1
3191,肺气肿,肺气肿早期咳嗽不断要如何治疗？,肺气肿早期咳嗽不断如何治疗？,1
3192,哮喘,怎样治疗咳嗽变异性哮喘？,咳嗽变异性哮喘要怎么办？,1
3193,胸膜炎,胸膜炎治好后胸痛是复发的症状吗,胸痛是不是胸膜炎又复发了吗,1
3194,感冒,小孩子老是感冒怎么治？,小孩子老是感冒是什么原因引起的啊？,0
3195,上呼吸道感染,喉咙上火用什么药可以治愈,吃什么药能治疗喉咙痛,1
3196,感冒,孕妇经常闻风油精和花露水行吗,孕妇经常用花露水对胎儿有影响吗,0
3197,肺炎,严重的慢性肺炎能不能传染吗?,严重的慢性肺炎传染人吗？,0
3198,上呼吸道感染,克拉霉素缓释片治疗痤疮需要几个疗程,用克拉霉素缓释片治疗痤疮需要多长时间,1
3199,感冒,感冒引起头痛是怎么回事,怎么定义偏头痛？,0
3200,肺气肿,肺气肿肺大泡肝上还有个囊肿是否严重？,肺气肿肺大泡肝是指什么？,0
3201,肺炎,23价肺炎疫苗能不能不打,23价肺炎疫苗一定要打吗,1
3202,哮喘,过敏性哮喘有哪些症状？,过敏性哮喘病的症状是什么？,1
3203,感冒,怀孕快三个月了感冒了有什么办法,怀孕三个月了怎么样治感冒？,1
3204,肺炎,23价肺炎疫苗一针是多钱,23价肺炎疫苗有副作用吗,0
3205,感冒,小宝宝感冒流鼻涕最简单的方法,孩子感冒流鼻涕有什么办法？,1
3206,感冒,擤鼻涕把耳朵堵了该怎么做？,耳朵堵了可以吃什么药？,0
3207,感冒,鼻塞打喷嚏流鼻涕如何是好？,鼻塞打喷嚏流鼻涕应该采取什么办法？,1
3208,感冒,哺乳期感冒可以吃什么药疗效好,哺乳期感冒能吃什么药？,1
3209,支原体肺炎,红霉素软膏能治烫伤吗,红霉素是不是能治烫伤呢,1
3210,上呼吸道感染,咳嗽的厉害有痰吃蛇胆川贝液可行吗？,牛黄蛇胆川贝液咳嗽能喝吗？,0
3211,上呼吸道感染,心灵丸有副作用吗能常吃吗,长期吃心灵丸会有哪些不良反应？,1
3212,感冒,感冒了鼻子不通气有啥办法,感冒了鼻子不通气喝葱姜水可以吗,0
3213,肺气肿,如何治疗老年人慢支肺气肿？,老年人慢支肺气肿该怎么治？,1
3214,感冒,老是流鼻涕打喷嚏怎么办？,总是有流鼻涕打喷嚏如何处理？,1
3215,肺炎,成人得了肺炎如何进行治疗,成年人肺炎治疗方法有哪些,1
3216,肺炎,哪种口罩能有效预防新冠肺炎,人冠状病毒感染的症状表现是什么,0
3217,上呼吸道感染,上呼吸道感染症状明显吗？,严重吗？上呼吸道的感染症状。,1
3218,上呼吸道感染,埋线手术做完后脸上感觉有东西需要处理吗,埋线手术做完后脸上会不会有不适的感觉,1
3219,感冒,孩子感冒流鼻涕有什么办法？,小宝宝感冒流鼻涕该做什么？,1
3220,感冒,感冒了脸浮肿是什么情况？,感冒了脸浮肿吃东西需要忌口吗,0
3221,上呼吸道感染,怎样鉴别上呼吸道感染与头痛？,上呼吸道感染症状严重吗?,0
3222,感冒,小孩细菌性感冒需要多久好,小孩细菌性感冒有哪些症状,0
3223,肺气肿,肺气肿是一种什么疾病？,肺气肿常见的病因是什么？,0
3224,感冒,感冒头痛全身酸痛眼睛迷糊是怎么回事,感冒头痛全身酸痛眼睛迷糊怎么治,1
3225,肺炎,冠状病毒感染的症状有哪些？,新型冠状病毒肺炎的潜伏期多久,0
3226,肺气肿,肺气肿症状有哪些？,肺气肿病人最明显的表现有哪些呢?,1
3227,感冒,哺乳期感冒能吃什么药？,哺乳期感冒用不用服药？,0
3228,肺炎,肺炎双球菌感染怎么治疗管用？,肺炎双球菌感染有什么症状？,0
3229,支原体肺炎,顺尔宁可以治支原体衣原体肺炎吗会有效果吗？,支原体衣原体肺炎有哪些症状？,0
3230,上呼吸道感染,乐达非热毒平颗粒是不是医保药吗,乐达非热毒平颗粒医保能用吗,1
3231,感冒,擤鼻涕把耳朵堵了该怎么做？,打喷嚏把耳朵堵了药物能治吗,0
3232,感冒,怀孕2个月感冒了有什么办法,孕妇感冒了能吃什么药,0
3233,感冒,宝宝老是流鼻涕是什么原因?,宝宝老是流鼻涕怎么回事?,1
3234,上呼吸道感染,清热解毒软胶囊哪个牌子比较好,石家庄清热解毒软胶囊一盒服用几天,0
3235,感冒,来月经时能否吃感冒药？,来例假时吃感冒药可行吗？,1
3236,感冒,哺乳期感冒流鼻涕打喷嚏有什么办法,感冒流鼻涕，可以吃什么？,0
3237,感冒,感冒了吃药时能喝茶叶水吗？,感冒了吃药时茶叶水能服用吗？,1
3238,感冒,感冒期间能不能喝龙牡壮骨颗粒,感冒喝龙牡壮骨颗粒有用吗,1
3239,支原体肺炎,支原体感染可以吃莫西沙星片吗?,小儿支原体肺炎能否吃莫西沙星？,1
3240,感冒,总是感冒流鼻涕这可怎么治？,总是感冒流鼻涕咳嗽用什么药？,0
3241,肺炎,幼儿肺炎的症状是什么,幼儿肺炎的发病表现是什么,1
3242,肺气肿,肺气肿加心脏病可以打感冒预防针吗,肺气肿会引发心脏问题吗,0
3243,肺炎,肺炎的23价疫苗有必要打吗,23价肺炎疫苗一定要打吗,1
3244,上呼吸道感染,吃了众生丸怎么我的喉咙还痛,众生丸用于上呼吸道感染需要服药多长时间,0
3245,肺气肿,肺气肿是什么病？,肺气肿和重度肺气肿有什么区别,0
3246,感冒,怀孕三个月了怎么样治感冒？,怀孕前吃过感冒药有影响吗？,0
3247,感冒,排卵期前吃感冒药能怀孕吗,排卵期后多久能测出怀孕,0
3248,上呼吸道感染,乐达非热毒平颗粒效果好吗,感冒发烧可以吃乐达非热毒平颗粒吗,0
3249,上呼吸道感染,清心沉香八味丸需要怎么吃呢,清心沉香八味丸可以怎么吃呢,1
3250,咳血,康尔佳益肺止咳胶囊会不会产生发烧的副作用？,康尔佳益肺止咳胶囊怎么服用？,0
3251,感冒,感冒期间能不能怀孕？,感冒期间可以怀孕吗？,1
3252,感冒,为什么回吸鼻涕带血,回吸鼻涕带血是怎么回事,1
3253,肺炎,小孩高烧反复不退怎么办？,小孩肛门周围瘙痒可以服用氟康唑胶囊治疗吗,0
3254,上呼吸道感染,上呼吸道感染能吃罗红霉素吗？,上呼吸道感染需要吃罗红霉素吗？,1
3255,肺炎,肺炎支原体抗体弱阳性是怎么回事,肺炎支原体抗体弱阳性怎么办？,0
3256,感冒,孕妇可以吃什么牌子的感冒药,孕妇可以吃的水果有什么,0
3257,肺气肿,老人肺气肿冬天咳嗽的更厉害的原因是什么？,老人肺气肿咳嗽能吃什么药？,0
3258,感冒,九个月宝宝流鼻涕怎样治,宝宝流鼻涕属于感冒症状吗,0
3259,支原体肺炎,支原体肺炎感染，不打吊瓶可以吗？,支原体肺炎感染，能否不打吊瓶？,1
3260,肺气肿,老人肺气肿冬天咳嗽的更厉害的原因是什么？,为什么冬天得肺气肿的老人咳嗽很厉害,1
3261,感冒,哺乳期腹股沟淋巴结肿大怎么治,哺乳期腹股沟淋巴结肿大有什么办法,1
3262,哮喘,"确诊患了变异性哮喘,应该吃什么药",变异性哮喘吃什么药管事？,1
3263,肺炎,一般肺炎要治疗多久才能痊愈,肺炎需要多久能完全治愈,1
3264,感冒,宝宝吃过东西就吐，怎么办好呢？,宝宝吃过东西就吐，有什么办法？,1
3265,上呼吸道感染,奇康寒喘祖帕颗粒有效果吗,奇康寒喘祖帕颗粒的效果好吗,1
3266,肺炎,肺炎需要吃什么药,肺炎能彻底治愈吗,0
3267,胸膜炎,胸膜炎积水已经包裹感冒会不会复发？,胸膜炎积水已经包裹会导致感冒复发吗？,1
3268,肺炎,23价肺炎疫苗该打吗?,23价肺炎疫苗一定要打吗,1
3269,肺炎,肺炎需要怎么治疗，治疗方法有什么？,什么是肺炎？,0
3270,肺炎,严重的慢性肺炎会不会传染?,严重的慢性肺炎有传染性吗,1
3271,感冒,感冒打预防针有什么好处,感冒打预防针有什么作用,1
3272,肺炎,23介肺炎疫苗有打的必要吗,13价肺炎疫苗宝宝能打吗,0
3273,肺炎,曾得过肺炎现在肺经常不舒服可以怎么治疗,以前有肺炎现在肺经常不舒服有什么方法,1
3274,感冒,普通感冒和病毒性感冒有什么区别？,病毒性感冒和普通型感冒有什么不同？,1
3275,哮喘,"确诊患了咳嗽变异性哮喘,应该吃什么药",咳嗽变异性哮喘有什么症状,0
3276,上呼吸道感染,孩子因为上呼吸道感染而引起的耳炎如何治疗？,孩子上呼吸道感染引起中耳炎会自己痊愈吗？,0
3277,感冒,感冒一直不见好该咋处理？,感冒带有轻微咳嗽是怎么回事？,0
3278,哮喘,变异性哮喘饮食禁忌是什么？,变异性哮喘的症状有哪些？,0
3279,肺炎,肺炎两个月的宝宝低烧肺炎，怎么办呢,肺炎两个月的宝宝低烧肺炎，怎么治疗呢,1
3280,肺气肿,治疗急性肺气肿的办法有哪些？,什么会造成急性肺气肿？,0
3281,感冒,因感冒导致声音沙哑怎么办好？,因为感冒声音沙哑如何是好,1
3282,胸膜炎,"支气管肺炎,胸膜炎,饮食上注意什么","支气管肺炎,胸膜炎,怎么治疗",0
3283,咳血,我想知道百令胶囊是如何服用的呢？,我想知道百令胶囊适应什么样的症状？,0
3284,支原体肺炎,小儿支原体肺炎如何治疗？,怎样治疗小儿支原体肺炎？,1
3285,感冒,九个月宝宝感冒打喷嚏流鼻涕吃什药效果好,宝宝打喷嚏有什么小妙招,0
