id,category,query1,query2,label
2390,感冒,宝宝为老是流鼻涕是什么原因?,宝宝老是流鼻涕是感冒了吗?,0
2391,感冒,在怀孕期间感冒了，嗓子痛怎么办？,孕妇咽喉肿痛吃些什么药？,0
2392,感冒,宝宝感冒了，流鼻涕鼻子不通，怎么办？,宝宝流鼻涕鼻子不通需要吃什么药,0
2393,肺气肿,如何治疗肺气肿,患有了肺气肿的原因会有哪些呢？,0
2394,感冒,宝宝老是流鼻涕是什么原因?,宝宝老是流鼻涕好吗,0
2395,感冒,感冒期间能不能怀孕？,感冒期间可以怀孕吗？,1
2396,上呼吸道感染,消炎止痛服用众生丸有效果吗？,消炎止痛服用众生丸过量会怎么样？,0
2397,感冒,感冒引起的头痛轻微咳嗽痰也是黄色的是什么原因,为什么痰是黄的的，头也痛，流鼻涕还轻微咳嗽,1
2398,哮喘,宝宝变异性哮喘过敏源从哪查？,哮喘病情跟自身抵抗力有关吗？,0
2399,感冒,感冒了为什么流黄鼻涕,感冒流黄鼻涕是什么原因,1
2400,支原体肺炎,怎么治疗小儿支原体肺炎？,小儿支原体肺炎该怎么医治？,1
2401,肺炎,病毒性肺炎症状,间质性肺炎哪治的好？,0
2402,肺气肿,肺气肿用补肺丸来治疗的效果咋么样,肺气肿能吃补肺丸吗？,1
2403,胸膜炎,治疗好的胸膜炎病人长寿的机率大吗,治疗好的胸膜炎病人会复发吗,0
2404,哮喘,得了过敏性哮喘的病人要怎样护理,得了过敏性哮喘的病人要注意的事项是什么,1
2405,感冒,感冒了孕妇能喝姜汤红糖水吗,孕妇能不能喝姜汤红糖水,1
2406,上呼吸道感染,泻白糖浆治疗孕妇咳嗽有没有用,肺结核患者可以服用泻白糖浆吗,0
2407,感冒,怀孕期间感冒了打点滴可以吗,怀孕期间感冒了能打点滴吗,1
2408,感冒,感冒引起的鼻塞流鼻涕打喷嚏有什么办法,感冒是怎么引起的,0
2409,上呼吸道感染,上呼吸道感染可不可以吃罗红霉素？,上呼吸道感染需要吃罗红霉素吗？,1
2410,感冒,孕妇感冒能喝香菇炖鸡汤吗？,孕妇感冒喝香菇炖鸡汤行吗？,1
2411,胸膜炎,炎症引起的胸膜炎对胎儿的影响会大吗？,有结合性胸膜炎和胆结石能打胎儿吗？,0
2412,上呼吸道感染,哺乳的妈妈能用刻康消炎片生吗,刻康消炎片哺乳期的妈妈能用吗,1
2413,感冒,晕车能吃三九感冒灵吗,晕车不能吃什么药,0
2414,感冒,吃感冒药后喝酒后果严重吗,吃感冒药后多长时间可以喝酒？,0
2415,上呼吸道感染,感觉上颚疼是怎么回事,口鼻耳连通着上颚疼是怎么回事,1
2416,肺炎,23价肺炎疫苗的不良反应有哪些？,23价肺炎疫苗能有不良反应吗,1
2417,上呼吸道感染,什么原因引起孩子上呼道感染反复发烧,孩子发烧需要打点滴吗,0
2418,感冒,感冒总流鼻涕是怎么回事呀？,经常感冒流鼻涕，是什么原因？,1
2419,感冒,孩子感冒了可以打预防针吗？,宝宝感冒好了多久才能打预防针?,0
2420,感冒,不到5岁小孩老是感冒怎样治？,如何预防不到5岁小孩老是感冒？,1
2421,肺炎,卡氏肺孢子虫性肺炎有什么症状？,卡氏肺孢子虫性肺炎的症状是什么？,1
2422,感冒,感冒还能喝龙牡壮骨颗粒吗,感冒能不能喝龙牡壮骨颗粒,1
2423,哮喘,只咳嗽，不喘能确认是咳嗽变异性哮喘吗,我最近咳嗽气喘是哮喘吗？,0
2424,肺炎,肺炎球菌采取怎样的卧位？,隐球菌肺炎应如何治疗？,0
2425,哮喘,治疗哮喘中药方法有哪些？,有没有什么偏方可以根治哮喘呢？,0
2426,哮喘,变异性哮喘要做什么样的检查？,变异性哮喘的检查项目有哪些？,1
2427,上呼吸道感染,德元堂肾衰宁这个药是不是正品药,德元堂肾衰宁颗粒正品药吗,1
2428,上呼吸道感染,我想知道黄葵胶囊医保能用吗,慢性肾炎可以吃黄葵胶囊吗,0
2429,哮喘,哮喘治好了，却总是胸闷的很是怎么回事？,哮喘治好了会复发吗？,0
2430,肺炎,产碱杆菌肺炎的症状表现是什么？,产碱杆菌肺炎有什么样的临床表现？,1
2431,支原体肺炎,支原体肺炎感染能否不打吊瓶？,支原体肺炎感染怎么办？,0
2432,上呼吸道感染,柴胡注射液与双黄连注射液同时肌肉注射会有危险吗,婴幼儿可以用双黄连注射液吗,0
2433,感冒,小孩子一直打喷嚏是感冒了吗,小孩一直打喷嚏该怎么办？,0
2434,哮喘,咳嗽变异性哮喘可以根治吗,咳嗽变异性哮喘是怎样诊断的,0
2435,上呼吸道感染,圣泰清热解毒口服液治什么病有效果,圣泰清热解毒口服液可以治疗什么病,1
2436,胸膜炎,结核胸膜炎拍x光有用吗,结核胸膜炎是咳嗽引起的吗,0
2437,感冒,一来月经就感冒是什么原因,一来月经就感冒可以服用什么药吗,0
2438,哮喘,过敏性哮喘怎么治疗效果最好,过敏性哮喘的过敏源是什么,0
2439,上呼吸道感染,埋线手术做完后脸上会不会有不适的感觉,埋线手术后怎么护理,0
2440,咳血,你好达肺草有哪些疗效,达肺草治感冒咳嗽吗,0
2441,支原体肺炎,多潘立酮混悬液和什么药物吃会起反应？,多潘立酮混悬液和什么药物吃有冲突？,1
2442,胸膜炎,胸膜炎好了胸疼什么原因？,胸膜炎恢复期会胸疼吗？,0
2443,支原体肺炎,感冒时地红霉素肠溶片可以吃吗,感冒了可以吃地红霉素肠溶片么,1
2444,感冒,宝宝流鼻涕鼻子不通怎么处理？,宝宝流鼻涕鼻子不通该咋办,1
2445,上呼吸道感染,上呼吸道感染，是不是会传给家里人？,如果上呼吸道感染，会传给家里人吗？,1
2446,胸膜炎,胸膜炎活动时疼痛有加重的可能性吗？,胸膜炎活动时疼痛有加重的机率吗？,1
2447,感冒,宝宝有点打喷嚏流鼻涕还可以打疫苗吗？,宝宝有点打喷嚏流鼻涕吃什么药好？,0
2448,肺炎,服用阿奇霉素片注意事项有哪些,服用阿奇霉素片有哪些注意事项,1
2449,肺炎,肺炎一般要治多久才可以好？,肺炎一般要治疗多长时间才能痊愈?,1
2450,胸膜炎,胸膜炎在复查阶段咳嗽这是什么疾病？,治疗胸膜炎的方法有哪些？,0
2451,上呼吸道感染,婴幼儿支气管炎反复的咳嗽怎么办,婴幼儿患上支气管炎经常咳嗽怎么办,1
2452,上呼吸道感染,儿童老是感冒发烧，怎么治疗,小孩子感冒发烧应该先退烧吗,0
2453,感冒,我经常感冒是怎么回事,：我经常感冒是为什么？,1
2454,感冒,怀孕初期感冒了对胎儿有影响吗,怀孕感冒了吃了感冒清胶囊有影响吗？,0
2455,上呼吸道感染,阿莫西林胶囊可以治疗黄鼻涕吗,流黄鼻炎是因为鼻腔内感染了吗,0
2456,上呼吸道感染,百利阿莫西林胶囊能和什么药一同服用？,百利阿莫西林胶囊可以与哪个药一起用？,1
2457,哮喘,北京哪家医院治疗哮喘效果好？,哪个地区治疗哮喘高效？,0
2458,支原体肺炎,小儿支原体肺炎能否吃莫西沙星？,小儿支原体肺炎常见吗？,0
2459,支原体肺炎,肺炎支原体发高烧如何是好？,肺炎支原体发高烧怎么处理？,1
2460,肺炎,三岁宝宝肺炎咳嗽怎么办？,3岁多宝宝肺炎支原体感染咳嗽怎么办,1
2461,肺炎,肺炎一般要治多久才可以好？,肺炎多少天可以痊愈,1
2462,胸膜炎,什么是结核性渗出性胸膜炎？,结核性渗出性胸膜炎是怎么定义的？,1
2463,肺气肿,气紧胸闷肺气肿该怎么做？,肺气肿引起的气短和胸闷怎么办？,1
2464,感冒,怀孕第一个月吃感冒药影响大吗,怀孕第一个月能吃感冒药吗,1
2465,感冒,怀孕快三个月了感冒了怎么办才好,孕妇可以运动吗,0
2466,支原体肺炎,肺炎支原体发高烧如何处理？,肺炎支原体发高烧不退该怎么做？,1
2467,感冒,怀孕四个月孕妇可以闻风油精的味道吗？,怀孕四个月孕妇能闻风油精吗？,1
2468,哮喘,什么运动适合过敏性哮喘患者,过敏性哮喘注意事项是什么,0
2469,哮喘,哮喘的治疗方法有什么？,哮喘病的病因是什么？,0
2470,上呼吸道感染,服用葫芦兄弟阿奇霉素干混悬剂后出现恶心呕吐是不良反应吗,服用后葫芦兄弟阿奇霉素干混悬剂会出现哪些不良反应,1
2471,上呼吸道感染,上呼道感染是什么原因引起的,上呼道感染的主要诱因是什么,1
2472,感冒,孕妇感冒能不能喝红糖煮姜水,孕妇感冒能喝红糖煮姜水吗,1
2473,感冒,感冒鼻塞流鼻涕吃什么药缓解,感冒鼻塞流鼻涕吃几种药,0
2474,感冒,九个月宝宝感冒流鼻涕怎么办,九个月宝宝流鼻涕有什么妙招,1
2475,咳血,阿斯美复方甲氧那明胶囊治疗咳嗽有效吗,阿斯美复方甲氧那明胶囊治疗咳嗽效果怎么样,1
2476,感冒,感冒能不能喝龙牡壮骨颗粒吗,感冒喝龙牡壮骨颗粒会怎样,0
2477,上呼吸道感染,孕妇上呼道感染能吃什么药,受凉会引起孕妇上呼道感染吗,0
2478,肺气肿,针对肺气肿病人厌食该如何治疗,肺气肿病人吃什么东西,0
2479,感冒,月经期间吃感冒药物对身体有影响吗,月经期间吃感冒药物的影响有哪些,1
2480,支原体肺炎,四环素片对支原体衣原体阳性有效吗,四环素片是什么药,0
2481,哮喘,变异性哮喘的症状有哪些，有白痰吗？,变异性哮喘的症状有什么表现会有白痰吗？,1
2482,肺气肿,肺气肿有哪些症状？,肺气肿的症状有什么？,1
2483,上呼吸道感染,晚上明显感觉阴囊有潮湿现象并且发凉怎么办？,阴囊有潮湿现象并发凉晚上感觉明显怎么办？,1
2484,肺炎,肺炎链球菌疫苗是否有必要打？,肺炎链球菌疫苗打了有什么用,0
2485,上呼吸道感染,阿莫西林胶囊适应于哪些症状？,阿莫西林胶囊有什么药效,0
2486,胸膜炎,胸膜炎一般是怎样引起的？,造成胸膜炎的原因是什么？,1
2487,上呼吸道感染,早上起床为什么会感觉呼吸困难，胸口闷,起床感觉呼吸困难，胸口闷是怎么回事,1
2488,哮喘,过敏性哮喘怎样治疗效果好,怎么治疗过敏性哮喘比较好,1
2489,肺气肿,气喘肺气肿怎么办？,肺气肿气喘怎么办,1
2490,感冒,怀孕第一个月吃感冒药可以吗？,吃感冒药对孕妇有什么影响吗,1
2491,胸膜炎,吃什么可以消除胸膜炎积水,胸膜炎吃什么消除积水效果好,1
2492,肺炎,查肺炎做什么检查,怀疑肺炎做什么检查,1
2493,感冒,孩子经常流黄鼻涕能吃药吗？,流黄鼻涕会引起发热吗,0
2494,上呼吸道感染,服用葫芦兄弟阿奇霉素干混悬剂后出现恶心呕吐是不良反应吗,婴幼儿服用葫芦兄弟阿奇霉素干混悬剂饮食上需要注意什么,0
2495,肺炎,宝宝五个月大，咳嗽又有肺炎怎么办,五个月宝宝咳嗽成肺炎的前兆,0
2496,感冒,小宝宝感冒流鼻涕最简单的方法,小宝宝感冒流鼻涕用海盐水喷鼻子行吗？,0
2497,哮喘,变异性哮喘什么方法治疗最好？,采用什么方法治疗变异性哮喘最好？,1
2498,哮喘,过敏性哮喘吃什么药效果好的快？,过敏性哮喘吃什么水果好？,0
2499,肺炎,婴儿肺炎的症状是什么？,婴儿肺炎有何症状?,1
2500,感冒,孕妇感冒可以吃什么药？,孕妇感冒有什么药可以用？,1
2501,感冒,小孩热伤风的表现有哪些?,小孩热伤风能喝抗生素吗,0
2502,胸膜炎,胸膜炎在复查阶段咳嗽这是什么疾病？,胸膜炎在复查阶段咳嗽是哪种病？,1
2503,肺炎,一般肺炎要治疗多久才能痊愈,肺炎多少天可以痊愈,1
2504,哮喘,哮喘为什么会发病？,哮喘病的病因是什么？,1
2505,肺气肿,怎么预防肺气肿的发生？,冬季防止肺气肿用加湿器吗？,0
2506,肺气肿,肺气肿是什么病？,肺气肿是什么样的病呢?,1
2507,上呼吸道感染,马应龙的复方甘草口服溶液的作用是什么,马应龙的复方甘草口服溶液有什么医用效果,1
2508,肺炎,儿童肺炎有什么好的偏方吗？,为什么感冒肺炎会加重心脏负担？,0
2509,感冒,感冒了停药多久可以怀孕？,吃感冒药后几个月可以怀孕？,1
2510,肺炎,23价肺炎疫苗能不能不打,孕妇能打23价肺炎疫苗吗,0
2511,哮喘,过敏性哮喘和一般哮喘的区别是什么,过敏性哮喘和一般哮喘一样吗,1
2512,感冒,哺乳期吃了感冒药什么时候可以喂奶,哺乳期吃感冒药多久能喂奶？,1
2513,肺炎,13价肺炎与23价肺炎分别是什么,13价肺炎与23价肺炎都是干嘛的,1
2514,胸膜炎,"胸膜炎积水,需要怎么抽水","胸膜炎积水,应该怎么抽水",1
2515,咳血,肺部感染支气管炎会造成咯血吗？,肺部感染支气管炎是否会导致咯血？,1
2516,胸膜炎,没有得过胸膜炎为什么会胸膜增厚,没有得过胸膜炎胸膜增厚怎么回事,1
2517,支原体肺炎,小儿推拿有助于治疗支原体肺炎吗？,怎么诊断小儿支原体肺炎？,0
2518,肺炎,严重的慢性肺炎有传染性吗,严重的慢性肺炎传染严重吗？,0
2519,感冒,吃感冒药能影响大姨妈推迟吗,感冒药能在月经期间吃吗,0
2520,咳血,大补阴丸的服用时间是饭前还是餐后,大补阴丸应该在餐前还是饭后吃,1
2521,哮喘,过敏性哮喘一般要注意什么,过敏性哮喘要注意什么事,1
2522,哮喘,吃什么药治过敏性哮喘疗效好,治疗过敏性哮喘的药哪些疗效好,1
2523,上呼吸道感染,双黄连注射液和柴胡注射液一起肌肉注射会有副作用吗,婴幼儿可以用双黄连注射液吗,0
2524,感冒,哺乳期感冒可以吃什么药？,哺乳期感冒不能吃什么药,0
2525,上呼吸道感染,阿莫西林胶囊的用法用量是多少,阿莫西林胶囊是消炎药吗,0
2526,肺气肿,补肺丸治疗肺气肿吗,肺气肿用补肺丸来治疗的效果咋么样,1
2527,肺气肿,治疗肺气肿的特效药有哪些,什么药可以治疗肺气肿,1
2528,肺炎,肺炎支原体弱阳性怎样治愈,肺炎支原体弱阳性和阴性的区别是什么,0
2529,感冒,怀孕第一个月吃感冒药可以吗？,怀孕第一个月能吃感冒药吗,1
2530,咳血,同仁堂二母宁嗽丸的疗效怎么样,肺炎可以吃同仁堂二母宁嗽丸吗,0
2531,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大该怎样,1
2532,感冒,感冒了脸浮肿这是怎么了？,感冒了脸浮肿是什么原因,1
2533,上呼吸道感染,小儿上呼吸道感染的病因是什么？,小儿上呼吸道感染是什么原因引起的？,1
2534,感冒,一直流鼻涕怎么做才好,一直流鼻涕会导致鼻炎吗,0
2535,胸膜炎,做了胸膜炎胸腔镜手术后该怎么护理,胸膜炎手术后会不会复发,0
2536,感冒,吃感冒药后几个月可以怀孕？,备孕期间需要服用叶酸片吗,0
2537,感冒,感冒引起的头痛轻微咳嗽痰也是黄色的是什么原因,头痛流鼻涕是不是感冒了,0
2538,肺气肿,肺气肿能治愈好吗怎么治愈？,肺气肿能治好吗？,1
2539,感冒,感冒引起的鼻塞流鼻涕吃什么药,感冒鼻塞流鼻涕吃几种药,0
2540,感冒,孕妇感冒能喝小柴胡颗粒吗,孕妇感冒喝小柴胡颗粒行吗,1
2541,肺炎,23价肺炎疫苗什么时候注射啊,七价肺炎球菌结合疫苗不打行吗？,0
2542,肺气肿,肺气肿能吃补肺丸吗,，我爸肺气肿好多年补肺丸能吃吗？,1
2543,感冒,怀孕前期感冒能怎么做,怀孕前期感冒了怎样效果好？？？,1
2544,感冒,宝宝打喷嚏流鼻涕吃什么药见效快？,宝宝打喷嚏流鼻涕吃什么药效果好,1
2545,支原体肺炎,怎么诊断检查支原体肺炎？,怎么能诊断检查出支原体肺炎？,1
2546,支原体肺炎,小儿支原体肺炎治愈的标准是什么？,确定小儿支原体肺炎治愈有何标准？,1
2547,肺气肿,肺气肿的死亡几率大不大？,得了肺气肿还能活多久？,0
2548,感冒,怀孕16周多感冒了怎么治？,怀孕17周多感冒了怎么办如何是好？,1
2549,哮喘,咳嗽与哮喘是什么关系？,哮喘应该怎么预防？,0
2550,哮喘,治疗哮喘中药方法有哪些？,中药治疗哮喘的效果怎么样啊？,0
2551,感冒,哺乳期感冒可以吃什么药疗效好,哺乳期感冒能吃什么药？,1
2552,上呼吸道感染,冬天嗓子疼咽炎喝着金果饮效果好吗？,冬天嗓子疼咽炎喝金果饮管用不？,1
2553,支原体肺炎,小孩得支原体肺炎治愈后还复发吗？,孩子支原体肺炎好了后如何增加营养？,0
2554,上呼吸道感染,宝宝上呼吸道感染反复发烧怎么治？,一周岁宝宝上呼吸道感染反复发烧，两天了需要输液治疗吗？,0
2555,支原体肺炎,小儿支原体肺炎如何治疗？,怎样治疗小儿支原体肺炎？,1
2556,感冒,怀孕期间感冒了，对胎儿都有什么影响,怀孕期间感冒是抵抗力差引起的吗,0
2557,肺气肿,治疗肺气肿的方法有哪些？,肺气肿的治疗方法可靠吗,0
2558,感冒,总是感冒流鼻涕怎么治疗,总是感冒流鼻涕咳嗽用什么药？,0
2559,感冒,小孩感冒一直流鼻涕怎么办,孩子感冒流鼻涕有什么办法呢,1
2560,肺炎,左下肺炎不能吃什么食物呀？,我想问下氟康唑胶囊的具体服法,0
2561,感冒,怀孕初期能有感冒症状吗,怀孕初期有感冒症状吗,1
2562,感冒,感冒流鼻涕可以吃什么药？,感冒流鼻涕吃什么药效果显著呢？,1
2563,感冒,5岁小孩感冒流鼻涕咳嗽应该吃什么药才好,有没有什么药能把5岁小孩流鼻涕咳嗽治好,1
2564,肺气肿,肺气肿和慢阻肺区别有哪些？,肺气肿和慢阻肺有什么症状？,0
2565,支原体肺炎,我女儿6岁支原体肺炎打了5天阿奇霉素不见好怎么做？,我女儿6岁支原体肺炎打了5天阿奇霉素不见好该如何处理？,1
2566,感冒,鼻塞打喷嚏流鼻涕怎么治？,鼻塞打喷嚏流鼻涕是不是感冒了？,0
2567,感冒,怀孕感冒对胎儿有什么影响？,怀孕期间感冒对胎儿影响都有什么,1
2568,支原体肺炎,罗红霉素的功效是什么？有哪些副作用？,克拉霉素胶囊的副作用是什么？作用是啥呢,1
2569,肺气肿,老人肺气肿冬天咳嗽的更厉害的原因是什么？,老人肺气肿吃什么好？,0
2570,感冒,怀孕期间感冒了，快速高效的治疗方法有哪几种,孕妇感冒吃什么好的快,0
2571,肺炎,宝宝得肺炎好了后隔离多久,孩子病毒性肺炎好了后隔离多长时间？,1
2572,上呼吸道感染,市面上有卖假的伊龙清热解毒口服液吗,女性生理期间可以喝伊龙清热解毒口服液吗,0
2573,胸膜炎,胸膜炎的恶性结果是什么,胸膜炎能治好吗,0
2574,哮喘,有哪些治疗哮喘的中药？,治疗哮喘中药方法有哪些？,1
2575,感冒,哺乳期感冒能吃什么药？,哺乳期感冒能吃什么药？,1
2576,肺气肿,患有慢支肺气肿如何医治？,肺气肿，老慢支怎么治好？,1
2577,胸膜炎,在什么情况下有可能传染结核胸膜炎,什么是结核胸膜炎,0
2578,感冒,感冒喉咙痛吃感冒胶囊有用吗,感冒喉咙痛不吃药多喝水能好吗,0
2579,哮喘,什么运动适合过敏性哮喘患者,过敏性哮喘康复方法是什么,0
2580,胸膜炎,得过胸膜炎可以保重大疾病险吗？,得过胸膜炎还会引起其他病吗,0
2581,感冒,感冒了性生活有影响吗？,感冒的女性可以过性生活吗,1
2582,肺气肿,如何治疗肺气肿加心脏早搏骤停?,肺气肿加心脏早搏骤停该怎么治?,1
2583,感冒,怀孕感冒了有啥办法？？？,怀孕感冒了多吃水果不服药可以吗？？？,0
2584,咳血,服用鹤蟾片有哪些不良反应,鹤蟾片用于哪些病症,0
2585,肺气肿,肺气肿是不能吃什么的呢？,得了肺气肿吃什么药好,0
2586,肺炎,严重的慢性肺炎是不是会传染给家人啊,严重的慢性肺炎的传播途径有哪些啊？,0
2587,感冒,感冒流鼻涕能吃什么药？,感冒流鼻涕是鼻炎吗,0
2588,肺气肿,74岁老人慢支肺气肿病怎么治疗,64岁老人肺气肿慢支炎怎么治疗,1
2589,支原体肺炎,怀孕可以吃罗红霉素吗,怀孕期间吃罗红霉素可以吗,1
2590,支原体肺炎,得了支原体肺炎能否服用顺尔宁？,支原体肺炎有什么症状？,0
2591,感冒,感冒打预防针有什么危害吗,发烧打退烧针对1岁对孩子有什么影响,0
2592,感冒,感冒打预防针有什么好处,打预防针后感冒了能服药吗,0
2593,肺炎,幼儿肺炎的症状是什么,儿童检查说是肺炎，怎么办？,0
2594,感冒,六个月的宝宝有点流鼻涕如何是好？,宝宝6个月大，有点流鼻涕怎么治？,1
2595,上呼吸道感染,喝酒后可以吃阿莫西林胶囊吗,阿莫西林胶囊能与酒精一起服用吗,1
2596,肺气肿,治疗肺气肿能办慢性病门诊吗？,肺气肿要到慢性病门诊治疗吗？,1
2597,哮喘,北京治疗过敏性哮喘比较好的地方是哪里？,如何治疗过敏性哮喘,0
2598,感冒,感冒鼻塞流鼻涕吃什么药缓解,感冒鼻塞流鼻涕不能吃什么,0
2599,感冒,一直感冒流鼻涕怎么办,总是感冒流鼻涕有什么好的办法？,1
2600,感冒,小孩细菌性感冒需要多久好,小孩细菌性感冒需要挂几天液体,1
2601,肺炎,严重的慢性肺炎会不会传染?,严重的慢性肺炎有传染性吗,1
2602,哮喘,变异性哮喘要做哪些检查？,变异性哮喘要做什么样的检查？,1
2603,感冒,怀孕感冒了怎么治？？？,怀孕感冒了有啥办法？？？,1
2604,感冒,感冒期间能不能怀孕？,感冒期间可以怀孕吗？,1
2605,支原体肺炎,支原体肺炎感染，能否不打吊瓶？,支原体肺炎感染能否不打吊瓶？,1
2606,肺气肿,，我爸肺气肿好多年，能吃什么药?,，我爸肺气肿好多年，补肺丸好吗？,0
2607,感冒,小孩长期流鼻涕是什么原因？,小孩长期流鼻涕是为什么？,1
2608,感冒,月经期间吃感冒药物的影响有哪些,月经期间吃感冒药物对身体有影响吗,1
2609,上呼吸道感染,晚上感觉耳朵嗡嗡作响还疼是怎么回事？,耳朵嗡嗡作响还很疼在晚上的时候是怎么回事？,1
2610,肺气肿,肺气肿的检查项目有哪些？,肺气肿患者需要做什么检查？,1
2611,哮喘,治疗支气管炎最好的办法是什么？,如何预防支气管炎？,0
2612,肺炎,小儿肺炎的偏方是什么,为什么感冒肺炎会加重心脏负担？,0
2613,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大能用消炎药吗,0
2614,感冒,转移因子胶囊和口服液哪个疗效更好一些?,转移因子胶囊和口服液效果一样吗,1
2615,上呼吸道感染,金页黄芪片的生产厂家在哪里价格能接受吗,金页黄芪片的厂家在哪里价格贵吗,1
2616,肺气肿,肺气肿需做手术吗,肺气肿需要去医院吗？,0
2617,感冒,孕妇感冒要不要喝小柴胡颗粒,孕妇感冒是免疫力低的原因吗,0
2618,肺气肿,肺气肿，老慢支怎么治好？,慢支肺气肿有什么病症？,0
2619,肺炎,一下服用替硝唑片时应该注意些什么呢,服用替硝唑片时该注意什么呢效果是怎样啊,0
2620,支原体肺炎,哺乳期能用红霉素软膏吗？,红霉素软膏能在哺乳期使用吗,1
2621,上呼吸道感染,4岁上呼吸道感染低烧不退有什么办法,4岁上呼吸道感染低烧不退是什么病,0
2622,上呼吸道感染,克拉霉素分散片治疗屁股皮肤痒吗,过敏能吃克拉霉素分散片吗,0
2623,感冒,宝宝感冒的症状是流鼻涕吗,宝宝流清鼻涕可能是感冒了？,1
2624,咳血,为什么肺癌会造成咯血呢?,肺癌造成的咯血严重吗？,0
2625,感冒,怀孕期间感冒吃板蓝根是否可以？,怀孕感冒能喝板蓝根板蓝根颗粒吗？,1
2626,上呼吸道感染,服用了一点阿莫西林胶囊有用吗,阿莫西林胶囊是西药吗,0
2627,感冒,宝宝感冒流鼻涕打喷嚏怎么办好？,打喷嚏流鼻涕的宝宝应该怎么办,1
2628,肺炎,绿脓杆菌肺炎的治疗方法是什么？,治疗绿脓杆菌肺炎有什么方案？,1
2629,感冒,六个月的宝宝有点流鼻涕怎么治？,六个月的宝宝有点流鼻涕有什么办法吗？,1
2630,感冒,妈妈感冒了能给宝宝喂奶吗,妈妈感冒了不能给宝宝喂奶吗,1
2631,感冒,小孩感冒发热建议吃药还是打针,小孩感冒发热超38度必须打针吗？,0
2632,哮喘,小孩过敏性哮喘咳嗽吃哪种药见效快？,小孩过敏性哮喘咳嗽吃什么药最管用？,1
2633,上呼吸道感染,春季上呼吸道感染宝宝如何预防？,春季宝宝上呼吸道感染了怎么办？,0
2634,感冒,怀孕感冒了吃了感冒清胶囊有影响吗？,怀孕感冒慢严舒柠可以吃吗？,0
2635,肺气肿,肺气肿要注意些什么,肺气肿的病因有哪些,0
2636,支原体肺炎,红霉素软膏有什么适应症？,红霉素软膏有什么功效？,0
2637,上呼吸道感染,鼻息肉会有什么的危害？,鼻息肉需要吃药吗,0
2638,感冒,怀孕期间感冒了，快速高效的治疗方法有哪几种,秋季孕妇感冒怎么办,0
2639,肺气肿,肺气肿是一种什么疾病？,肺气肿常见的病因是什么？,0
2640,感冒,来例假时感冒药能吃吗,来月经时感冒该怎么办？,0
2641,哮喘,过敏性哮喘要注意什么事项？,过敏性哮喘是什么引起的？,0
2642,肺气肿,肺气肿能办慢性病门诊的治疗手续吗,肺气肿好治疗吗？,0
2643,肺气肿,肺气肿是如何引起的?,肺气肿的病因是什么呢?,1
2644,感冒,孕妇感冒可以喝板蓝根吗,孕妇感冒能不能喝板蓝根,1
2645,支原体肺炎,克拉霉素胶囊有什么功效？有什么适应症？,克拉霉素胶囊的作用是什么？适应症有哪些？,1
2646,感冒,六个月的宝宝有点流鼻涕怎么治？,六个月的宝宝有点流鼻涕多喝温开水行吗,0
2647,感冒,感冒了吃药时能喝茶叶水吗？,感冒了吃药时能喝茶叶水吗？,1
2648,胸膜炎,胸膜炎严重吗能治愈吗,支气管炎，胸膜炎如何治疗？严重吗？,0
2649,上呼吸道感染,中耳炎能引起上呼吸道感染吗,中耳炎是怎么引起的,0
2650,感冒,怀孕快三个月了感冒了如何是好？,怀孕前吃过感冒药有影响吗？,0
2651,哮喘,哮喘治好了，总是胸闷的很是什么原因？,哮喘治好了会复发吗？,0
2652,胸膜炎,胸膜炎在复查阶段咳嗽总是不好怎么做？,胸膜炎需要治疗多久？,0
2653,肺气肿,得了肺气肿会出现什么样的并发症呢,肺气肿能治好吗,0
2654,胸膜炎,为什么胸膜炎恢复期间总是前胸痛,胸膜炎恢复期间用补营养品吗,0
2655,感冒,吃感冒药能影响月经推迟吗,吃感冒药会不会影响例假推迟,1
2656,肺气肿,得了肺气肿能存活多久？,得了肺气肿的人有多少寿命？,1
2657,感冒,经常感冒流鼻涕，是什么原因？,感冒一直流鼻涕可以长期服用感冒药吗,0
2658,胸膜炎,什么中成药治胸膜炎效果好,治胸膜炎需要做什么检查,0
2659,上呼吸道感染,服用缬沙坦分散片后会对肾产生伤害吗,吃缬沙坦分散片后会对肾产生副作用吗,1
2660,肺气肿,老年人得了慢支肺气肿怎么办,得了老慢支肺气肿，不知道怎么办,0
2661,感冒,孕妇感冒了喝红糖姜水可以吗,孕妇感冒了对胎儿有影响吗,0
2662,支原体肺炎,儿童支原体肺炎阿奇霉素需要吃几个疗程？,儿童支原体肺炎吃什么药好？,0
2663,感冒,早产儿现在刚一个月感冒了如何是好？,怎么预防早产儿感冒？,0
2664,感冒,感冒喉咙痛能吃什么水果,感冒喉咙痛能吃什么水果,1
2665,哮喘,哮喘一个月多了，夜里反复怎么治疗？,哮喘会不会传染？,0
2666,肺气肿,肺气肿晚期适宜用什么药来治疗？,晚期肺气肿治疗可用哪些药物？,1
2667,上呼吸道感染,上呼道感染应该吃什么药,上呼道感染会引起咳嗽吗,0
2668,肺炎,曾得过肺炎现在肺经常不舒服可以怎么治疗,什么症状确定是肺炎,0
